procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14608964  69108 946444    0    0     0     0   61  441  0  0 100  0  0 2024-05-16 19:45:04
 0  0      0 14608964  69108 946448    0    0     0     0   59  427  0  0 100  0  0 2024-05-16 19:45:05
 0  0      0 14608964  69116 946452    0    0     0   140   73  459  0  0 100  0  0 2024-05-16 19:45:06
 0  0      0 14609216  69116 946456    0    0     0     0   61  453  0  0 100  0  0 2024-05-16 19:45:07
 0  0      0 14609216  69116 946456    0    0     0     0   56  430  0  0 100  0  0 2024-05-16 19:45:08
 0  0      0 14609240  69116 946464    0    0     0     0   71  489  0  0 100  0  0 2024-05-16 19:45:09
 0  0      0 14609240  69116 946468    0    0     0     0   64  440  0  0 100  0  0 2024-05-16 19:45:10
 0  0      0 14609240  69124 946472    0    0     0    80   64  474  0  0 100  0  0 2024-05-16 19:45:11
 0  0      0 14609240  69124 946476    0    0     0     0   47  432  0  0 100  0  0 2024-05-16 19:45:12
 0  0      0 14609240  69124 946480    0    0     0     0   57  423  0  0 100  0  0 2024-05-16 19:45:13
 0  0      0 14609240  69124 946480    0    0     0     0   61  454  0  0 100  0  0 2024-05-16 19:45:14
 0  0      0 14609240  69124 946480    0    0     0     0   59  440  0  0 100  0  0 2024-05-16 19:45:15
 0  0      0 14609240  69132 946484    0    0     0    28   74  484  0  0 100  0  0 2024-05-16 19:45:16
 0  0      0 14609240  69132 946488    0    0     0     0   58  454  0  0 100  0  0 2024-05-16 19:45:17
 0  0      0 14609496  69132 946496    0    0     0     0   62  462  0  0 100  0  0 2024-05-16 19:45:18
 0  0      0 14607468  69132 946496    0    0     0     0   63  466  0  0 100  0  0 2024-05-16 19:45:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14609536  69132 946512    0    0     0     0   60  455  0  0 100  0  0 2024-05-16 19:45:20
 0  0      0 14609536  69140 946516    0    0     0    92   69  466  0  0 100  0  0 2024-05-16 19:45:21
 0  0      0 14609536  69140 946516    0    0     0     0   55  449  0  0 100  0  0 2024-05-16 19:45:22
 0  0      0 14609784  69140 946524    0    0     0     0   69  456  0  0 100  0  0 2024-05-16 19:45:23
 0  0      0 14609788  69140 946528    0    0     0     0   62  524  0  0 100  0  0 2024-05-16 19:45:24
 0  0      0 14609788  69140 946532    0    0     0     0   56  434  0  0 100  0  0 2024-05-16 19:45:25
 0  0      0 14609788  69140 946536    0    0     0     0   53  400  0  0 100  0  0 2024-05-16 19:45:26
 0  0      0 14609788  69148 946540    0    0     0    80   64  432  0  0 100  0  0 2024-05-16 19:45:27
 0  0      0 14609536  69148 946548    0    0     0     0   56  412  0  0 100  0  0 2024-05-16 19:45:28
 0  0      0 14609576  69148 946552    0    0     0     0   61  421  0  0 100  0  0 2024-05-16 19:45:29
 0  0      0 14609576  69148 946556    0    0     0     0   58  410  0  0 100  0  0 2024-05-16 19:45:30
 2  0      0 14609828  69148 946560    0    0     0     0   53  402  0  0 100  0  0 2024-05-16 19:45:31
 0  0      0 14609828  69156 946564    0    0     0    80   59  422  0  0 100  0  0 2024-05-16 19:45:32
 0  0      0 14609576  69156 946568    0    0     0     0   53  412  0  0 100  0  0 2024-05-16 19:45:33
 0  0      0 14609576  69156 946572    0    0     0     0   56  419  0  0 100  0  0 2024-05-16 19:45:34
 0  0      0 14609576  69156 946576    0    0     0     0   58  426  0  0 100  0  0 2024-05-16 19:45:35
 0  0      0 14609576  69156 946580    0    0     0     0   56  409  0  0 100  0  0 2024-05-16 19:45:36
 0  0      0 14609576  69164 946576    0    0     0    92   60  432  0  0 100  0  0 2024-05-16 19:45:37
 0  0      0 14609576  69164 946588    0    0     0     0   58  412  0  0 100  0  0 2024-05-16 19:45:38
 0  0      0 14609576  69164 946592    0    0     0     0   86  517  0  0 99  0  0 2024-05-16 19:45:39
 0  0      0 14609576  69164 946596    0    0     0     0   64  468  0  0 100  0  0 2024-05-16 19:45:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14609576  69164 946596    0    0     0     0   57  436  0  0 100  0  0 2024-05-16 19:45:41
 0  0      0 14609576  69172 946604    0    0     0    80   71  470  0  0 100  0  0 2024-05-16 19:45:42
 0  0      0 14609576  69172 946612    0    0     0     0   88  517  0  0 100  0  0 2024-05-16 19:45:43
 0  0      0 14609324  69172 946744    0    0   128     8   76  478  0  0 100  0  0 2024-05-16 19:45:44
 0  0      0 14609576  69172 946744    0    0     0     0   57  435  0  0 100  0  0 2024-05-16 19:45:45
 0  0      0 14609576  69172 946752    0    0     0     0   60  439  0  0 100  0  0 2024-05-16 19:45:46
 0  0      0 14609576  69180 946748    0    0     0   164   60  463  0  0 100  0  0 2024-05-16 19:45:47
 0  0      0 14609576  69180 946764    0    0     0     0   63  445  0  0 100  0  0 2024-05-16 19:45:48
 1  0      0 14609324  69180 946768    0    0     0     0   57  440  0  0 100  0  0 2024-05-16 19:45:49
 0  0      0 14609324  69180 946772    0    0     0     0   63  464  0  0 100  0  0 2024-05-16 19:45:50
 0  0      0 14609324  69180 946776    0    0     0     0   52  419  0  0 100  0  0 2024-05-16 19:45:51
 0  0      0 14609324  69188 946780    0    0     0    80   59  472  0  0 100  0  0 2024-05-16 19:45:52
 0  0      0 14609624  69188 946784    0    0     0     0   66  446  0  0 99  0  0 2024-05-16 19:45:53
 0  0      0 14609124  69188 946788    0    0     0     0   60  466  0  0 100  0  0 2024-05-16 19:45:54
 0  0      0 14609124  69188 946792    0    0     0     0   54  435  0  0 100  0  0 2024-05-16 19:45:55
 0  0      0 14609124  69188 946796    0    0     0     0   59  443  0  0 100  0  0 2024-05-16 19:45:56
 0  0      0 14609124  69196 946800    0    0     0    28   68  443  0  0 100  0  0 2024-05-16 19:45:57
 0  0      0 14609376  69196 946804    0    0     0    48   60  429  0  0 100  0  0 2024-05-16 19:45:58
 0  0      0 14609376  69196 946808    0    0     0     0   58  448  0  0 100  0  0 2024-05-16 19:45:59
 0  0      0 14607344  69196 946812    0    0     0     0   64  448  0  0 100  0  0 2024-05-16 19:46:00
 0  0      0 14609408  69196 946816    0    0     0     0   56  443  0  0 100  0  0 2024-05-16 19:46:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 14609408  69196 946816    0    0     0    24   58  447  0  0 100  0  0 2024-05-16 19:46:02
 0  0      0 14609408  69204 946824    0    0     0    52   65  493  0  0 100  0  0 2024-05-16 19:46:03
 0  0      0 14609408  69204 946832    0    0     0     0   57  420  0  0 100  0  0 2024-05-16 19:46:04
 0  0      0 14609408  69204 946836    0    0     0     0   59  443  0  0 100  0  0 2024-05-16 19:46:05
 0  0      0 14609408  69204 946840    0    0     0     0   56  426  0  0 100  0  0 2024-05-16 19:46:06
 0  0      0 14609156  69204 946844    0    0     0     0   56  433  0  0 100  0  0 2024-05-16 19:46:07
 0  0      0 14609156  69212 946848    0    0     0    84   72  479  0  0 100  0  0 2024-05-16 19:46:08
 0  0      0 14609156  69212 946852    0    0     0     0   59  457  0  0 100  0  0 2024-05-16 19:46:09
 0  0      0 14609188  69212 946860    0    0     0     0   49  420  0  0 100  0  0 2024-05-16 19:46:10
 0  0      0 14609188  69212 946864    0    0     0     0   59  442  0  0 100  0  0 2024-05-16 19:46:11
 0  0      0 14608936  69212 946868    0    0     0     0   57  454  0  0 100  0  0 2024-05-16 19:46:12
 0  0      0 14608936  69220 946860    0    0     0    80   65  460  0  0 100  0  0 2024-05-16 19:46:13
 0  0      0 14609188  69220 946876    0    0     0     0   58  448  0  0 100  0  0 2024-05-16 19:46:14
 0  0      0 14609188  69220 946880    0    0     0     0   59  447  0  0 100  0  0 2024-05-16 19:46:15
 0  0      0 14609188  69220 946880    0    0     0     0   60  448  0  0 100  0  0 2024-05-16 19:46:16
 0  0      0 14609188  69220 946880    0    0     0     0   56  430  0  0 100  0  0 2024-05-16 19:46:17
 0  0      0 14608936  69228 946884    0    0     0    76   65  463  0  0 100  0  0 2024-05-16 19:46:18
 0  0      0 14608936  69228 946888    0    0     0     0   57  448  0  0 100  0  0 2024-05-16 19:46:19
 0  0      0 14606904  69228 946900    0    0     0     0   69  460  0  0 100  0  0 2024-05-16 19:46:20
 1  0      0 14608968  69228 946904    0    0     0     0   58  433  0  0 100  0  0 2024-05-16 19:46:21
 0  0      0 14609224  69228 946904    0    0     0     0   61  447  0  0 100  0  0 2024-05-16 19:46:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14608972  69236 946912    0    0     0    28  108  549  0  0 99  0  0 2024-05-16 19:46:23
 0  0      0 14608804  69260 947076    0    0   104    60  127  628  1  0 99  0  0 2024-05-16 19:46:24
 0  0      0 14609252  69260 947080    0    0     0     0   57  433  0  0 100  0  0 2024-05-16 19:46:25
 0  0      0 14609252  69260 947080    0    0     0     0   51  431  0  0 100  0  0 2024-05-16 19:46:26
 0  0      0 14609252  69260 947088    0    0     0     0   58  439  0  0 100  0  0 2024-05-16 19:46:27
 0  0      0 14609000  69268 947084    0    0     0   160   57  441  0  0 100  0  0 2024-05-16 19:46:28
 0  0      0 14609000  69268 947100    0    0     0   216   62  455  0  0 100  0  0 2024-05-16 19:46:29
 0  0      0 14609000  69268 947104    0    0     0     0   64  461  0  0 100  0  0 2024-05-16 19:46:30
 0  0      0 14609288  69268 947108    0    0     0     0   64  456  0  0 100  0  0 2024-05-16 19:46:31
 0  0      0 14609288  69268 947116    0    0     0     0   54  447  0  0 100  0  0 2024-05-16 19:46:32
 0  0      0 14609036  69276 947112    0    0     0    56   65  466  0  0 100  0  0 2024-05-16 19:46:33
 0  0      0 14609292  69276 947112    0    0     0    64   58  443  0  0 100  0  0 2024-05-16 19:46:34
 0  0      0 14609292  69276 947128    0    0     0     0   61  453  0  0 99  0  0 2024-05-16 19:46:35
 0  0      0 14609292  69276 947132    0    0     0     0   58  447  0  0 100  0  0 2024-05-16 19:46:36
 0  0      0 14609292  69276 947136    0    0     0     0   67  438  0  0 100  0  0 2024-05-16 19:46:37
 0  0      0 14609040  69284 947140    0    0     0    40   69  482  0  0 100  0  0 2024-05-16 19:46:38
 0  0      0 14609040  69284 947144    0    0     0    60   63  472  0  0 100  0  0 2024-05-16 19:46:39
 0  0      0 14609040  69284 947148    0    0     0     0   58  452  0  0 100  0  0 2024-05-16 19:46:40
 0  0      0 14609080  69284 947160    0    0     0     0   63  469  0  0 100  0  0 2024-05-16 19:46:41
 0  0      0 14609080  69284 947164    0    0     0     0   55  447  0  0 100  0  0 2024-05-16 19:46:42
 0  0      0 14609080  69284 947164    0    0     0     0   56  430  0  0 100  0  0 2024-05-16 19:46:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14608828  69292 947172    0    0     0    80   65  464  0  0 100  0  0 2024-05-16 19:46:44
 0  0      0 14609080  69292 947176    0    0     0     0   62  441  0  0 100  0  0 2024-05-16 19:46:45
 0  0      0 14609080  69292 947180    0    0     0     0   57  438  0  0 100  0  0 2024-05-16 19:46:46
 0  0      0 14609080  69292 947184    0    0     0     0   47  427  0  0 100  0  0 2024-05-16 19:46:47
 0  0      0 14609080  69292 947184    0    0     0     0   56  434  0  0 100  0  0 2024-05-16 19:46:48
 0  0      0 14608828  69300 947192    0    0     0    44   61  442  0  0 100  0  0 2024-05-16 19:46:49
 0  0      0 14608828  69300 947196    0    0     0    60   64  453  0  0 100  0  0 2024-05-16 19:46:50
 0  0      0 14606792  69300 947200    0    0     0     0   60  460  0  0 100  0  0 2024-05-16 19:46:51
 0  0      0 14609116  69300 947208    0    0     0     0   59  454  0  0 100  0  0 2024-05-16 19:46:52
 0  0      0 14609112  69300 947208    0    0     0     0   67  459  0  0 100  0  0 2024-05-16 19:46:53
 0  0      0 14609112  69308 947208    0    0     0    28   64  465  0  0 100  0  0 2024-05-16 19:46:54
 0  0      0 14608860  69308 947220    0    0     0    48   60  428  0  0 100  0  0 2024-05-16 19:46:55
 0  0      0 14608860  69308 947224    0    0     0     0   62  458  0  0 100  0  0 2024-05-16 19:46:56
 0  0      0 14608860  69308 947228    0    0     0     0   58  458  0  0 100  0  0 2024-05-16 19:46:57
 0  0      0 14608860  69308 947232    0    0     0     0   59  437  0  0 100  0  0 2024-05-16 19:46:58
 0  0      0 14608860  69316 947228    0    0     0    28   68  456  0  0 100  0  0 2024-05-16 19:46:59
 0  0      0 14608860  69316 947240    0    0     0    48   57  450  0  0 100  0  0 2024-05-16 19:47:00
 0  0      0 14608900  69316 947244    0    0     0     0   62  460  0  0 100  0  0 2024-05-16 19:47:01
 0  0      0 14608904  69316 947252    0    0     0     0   61  470  0  0 100  0  0 2024-05-16 19:47:02
 0  0      0 14608904  69316 947256    0    0     0     0   56  442  0  0 100  0  0 2024-05-16 19:47:03
 0  0      0 14608904  69324 947252    0    0     0    28   65  449  0  0 100  0  0 2024-05-16 19:47:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 14608652  69324 947264    0    0     0    48   52  430  0  0 100  0  0 2024-05-16 19:47:05
 0  0      0 14608652  69324 947268    0    0     0     0   47  418  0  0 100  0  0 2024-05-16 19:47:06
 0  0      0 14608904  69324 947268    0    0     0     0   58  444  0  0 100  0  0 2024-05-16 19:47:07
 0  0      0 14608904  69324 947276    0    0     0     0   55  430  0  0 100  0  0 2024-05-16 19:47:08
 0  0      0 14608904  69324 947280    0    0     0     0   62  469  0  0 100  0  0 2024-05-16 19:47:09
 0  0      0 14608652  69332 947284    0    0     0    72   65  475  0  0 100  0  0 2024-05-16 19:47:10
 0  0      0 14608652  69332 947288    0    0     0     0   61  446  0  0 100  0  0 2024-05-16 19:47:11
 0  0      0 14608672  69332 947292    0    0     0     0   65  460  0  0 100  0  0 2024-05-16 19:47:12
 0  0      0 14608924  69332 947296    0    0     0     0   59  452  0  0 100  0  0 2024-05-16 19:47:13
 0  0      0 14608924  69332 947300    0    0     0     0   59  439  0  0 100  0  0 2024-05-16 19:47:14
 0  0      0 14608672  69340 947292    0    0     0    28   64  463  0  0 100  0  0 2024-05-16 19:47:15
 0  0      0 14608672  69340 947312    0    0     0    44   68  458  0  0 100  0  0 2024-05-16 19:47:16
 0  0      0 14608672  69340 947316    0    0     0     0   57  455  0  0 100  0  0 2024-05-16 19:47:17
 0  0      0 14608672  69340 947320    0    0     0     0   59  445  0  0 100  0  0 2024-05-16 19:47:18
 0  0      0 14608924  69340 947324    0    0     0     0   60  442  0  0 100  0  0 2024-05-16 19:47:19
 0  0      0 14608924  69348 947328    0    0     0    28   66  462  0  0 100  0  0 2024-05-16 19:47:20
 0  0      0 14608672  69348 947328    0    0     0    48   63  457  0  0 100  0  0 2024-05-16 19:47:21
 0  0      0 14608712  69348 947336    0    0     0     0   66  458  0  0 100  0  0 2024-05-16 19:47:22
 0  0      0 14608712  69348 947340    0    0     0     0   64  478  0  0 100  0  0 2024-05-16 19:47:23
 0  0      0 14608712  69348 947344    0    0     0     0   53  507  0  0 100  0  0 2024-05-16 19:47:24
 0  0      0 14608792  69356 947344    0    0     0    32   63  464  0  0 100  0  0 2024-05-16 19:47:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14608540  69356 947344    0    0     0    48   53  429  0  0 100  0  0 2024-05-16 19:47:26
 0  0      0 14609048  69356 947356    0    0     0     0   64  470  0  0 100  0  0 2024-05-16 19:47:27
 0  0      0 14609048  69356 947360    0    0     0     0   56  446  0  0 100  0  0 2024-05-16 19:47:28
 0  0      0 14609048  69356 947364    0    0     0     0   58  444  0  0 100  0  0 2024-05-16 19:47:29
 0  0      0 14609048  69364 947360    0    0     0    28   64  465  0  0 100  0  0 2024-05-16 19:47:30
 0  0      0 14608796  69364 947372    0    0     0     0   60  448  0  0 100  0  0 2024-05-16 19:47:31
 0  0      0 14608840  69364 947376    0    0     0     0   63  445  0  0 100  0  0 2024-05-16 19:47:32
 0  0      0 14608840  69364 947380    0    0     0     0   61  450  0  0 100  0  0 2024-05-16 19:47:33
 0  0      0 14608840  69364 947384    0    0     0     0   60  453  0  0 100  0  0 2024-05-16 19:47:34
 0  0      0 14608840  69372 947388    0    0     0    20   67  467  0  0 100  0  0 2024-05-16 19:47:35
 0  0      0 14608840  69372 947392    0    0     0     0   59  450  0  0 100  0  0 2024-05-16 19:47:36
 0  0      0 14608588  69372 947396    0    0     0     0   60  462  0  0 100  0  0 2024-05-16 19:47:37
 0  0      0 14608840  69372 947400    0    0     0     0   58  445  0  0 100  0  0 2024-05-16 19:47:38
 0  0      0 14608840  69372 947404    0    0     0     0   59  449  0  0 100  0  0 2024-05-16 19:47:39
 0  0      0 14608844  69380 947400    0    0     0    20   63  468  0  0 100  0  0 2024-05-16 19:47:40
 0  0      0 14609096  69380 947416    0    0     0     0   59  436  0  0 100  0  0 2024-05-16 19:47:41
 0  0      0 14608884  69380 947420    0    0     0     0   62  452  0  0 100  0  0 2024-05-16 19:47:42
 0  0      0 14608884  69380 947424    0    0     0     0   45  401  0  0 100  0  0 2024-05-16 19:47:43
 0  0      0 14608884  69380 947428    0    0     0     0   61  453  0  0 100  0  0 2024-05-16 19:47:44
 0  0      0 14608884  69380 947432    0    0     0     0   55  426  0  0 100  0  0 2024-05-16 19:47:45
 0  0      0 14608884  69388 947436    0    0     0    20   64  456  0  0 100  0  0 2024-05-16 19:47:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14608632  69388 947440    0    0     0     0   52  443  0  0 100  0  0 2024-05-16 19:47:47
 0  0      0 14608888  69388 947444    0    0     0     0   57  425  0  0 100  0  0 2024-05-16 19:47:48
 0  0      0 14608888  69388 947448    0    0     0     0   57  445  0  0 100  0  0 2024-05-16 19:47:49
 0  0      0 14608888  69388 947452    0    0     0     0   58  435  0  0 100  0  0 2024-05-16 19:47:50
 0  0      0 14608888  69396 947456    0    0     0    20   65  488  0  0 100  0  0 2024-05-16 19:47:51
 0  0      0 14608888  69396 947464    0    0     0     0   64  459  0  0 100  0  0 2024-05-16 19:47:52
 0  0      0 14608736  69396 947468    0    0     0     0   73  468  0  0 100  0  0 2024-05-16 19:47:53
 0  0      0 14608736  69396 947472    0    0     0     0   65  468  0  0 100  0  0 2024-05-16 19:47:54
 0  0      0 14608736  69396 947476    0    0     0     0   62  470  0  0 100  0  0 2024-05-16 19:47:55
 0  0      0 14608988  69404 947480    0    0     0   164   70  478  0  0 100  0  0 2024-05-16 19:47:56
 0  0      0 14608736  69404 947484    0    0     0     0   63  462  0  0 100  0  0 2024-05-16 19:47:57
 0  0      0 14608736  69404 947488    0    0     0     0   56  443  0  0 100  0  0 2024-05-16 19:47:58
 0  0      0 14608736  69404 947492    0    0     0     0   54  434  0  0 100  0  0 2024-05-16 19:47:59
 0  0      0 14608736  69404 947496    0    0     0     0   55  433  0  0 100  0  0 2024-05-16 19:48:00
 0  0      0 14608740  69412 947500    0    0     0    64   55  437  0  0 100  0  0 2024-05-16 19:48:01
 0  0      0 14608740  69412 947508    0    0     0     0   58  450  0  0 100  0  0 2024-05-16 19:48:02
 0  0      0 14608776  69412 947512    0    0     0     0   60  458  0  0 100  0  0 2024-05-16 19:48:03
 0  0      0 14608776  69412 947516    0    0     0     0   54  448  0  0 100  0  0 2024-05-16 19:48:04
 0  0      0 14608776  69412 947520    0    0     0     0   51  445  0  0 100  0  0 2024-05-16 19:48:05
 0  0      0 14608776  69420 947516    0    0     0    20   64  463  0  0 100  0  0 2024-05-16 19:48:06
 0  0      0 14608776  69420 947520    0    0     0     0   55  432  0  0 100  0  0 2024-05-16 19:48:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14608524  69420 947532    0    0     0     0   57  441  0  0 100  0  0 2024-05-16 19:48:08
 0  0      0 14608776  69420 947536    0    0     0     0   59  455  0  0 100  0  0 2024-05-16 19:48:09
 0  0      0 14608776  69420 947540    0    0     0     0   62  450  0  0 100  0  0 2024-05-16 19:48:10
 0  0      0 14608776  69428 947536    0    0     0    20   68  463  0  0 100  0  0 2024-05-16 19:48:11
 0  0      0 14608776  69428 947548    0    0     0     0   65  459  0  0 100  0  0 2024-05-16 19:48:12
 0  0      0 14608564  69428 947552    0    0     0     0   70  468  0  0 100  0  0 2024-05-16 19:48:13
 0  0      0 14608564  69428 947552    0    0     0     0   60  437  0  0 100  0  0 2024-05-16 19:48:14
 0  0      0 14608564  69428 947560    0    0     0     0   64  455  0  0 100  0  0 2024-05-16 19:48:15
 0  0      0 14608564  69428 947560    0    0     0     0   59  447  0  0 100  0  0 2024-05-16 19:48:16
 0  0      0 14608564  69436 947568    0    0     0    20   68  468  0  0 100  0  0 2024-05-16 19:48:17
 0  0      0 14608816  69436 947572    0    0     0     0   57  453  0  0 100  0  0 2024-05-16 19:48:18
 0  0      0 14608816  69436 947572    0    0     0     0   50  451  0  0 100  0  0 2024-05-16 19:48:19
 0  0      0 14608816  69436 947572    0    0     0     0   43  408  0  0 100  0  0 2024-05-16 19:48:20
 0  0      0 14609328  69436 947588    0    0     0     0   62  467  0  0 100  0  0 2024-05-16 19:48:21
 0  0      0 14609076  69444 947592    0    0     0    20   63  460  0  0 100  0  0 2024-05-16 19:48:22
 0  0      0 14607108  69444 947596    0    0     0     0   69  468  0  0 99  0  0 2024-05-16 19:48:23
 0  0      0 14607108  69444 947600    0    0     0     0   85  529  0  0 100  0  0 2024-05-16 19:48:24
 0  0      0 14609160  69444 947604    0    0     0     0   59  438  0  0 100  0  0 2024-05-16 19:48:25
 0  0      0 14609160  69444 947608    0    0     0     0   54  450  0  0 100  0  0 2024-05-16 19:48:26
 0  0      0 14609160  69452 947612    0    0     0    20   65  450  0  0 100  0  0 2024-05-16 19:48:27
 0  0      0 14609160  69452 947616    0    0     0     0   57  442  0  0 100  0  0 2024-05-16 19:48:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14609160  69452 947624    0    0     0     0   53  439  0  0 100  0  0 2024-05-16 19:48:29
 0  0      0 14609416  69452 947628    0    0     0     0   57  438  0  0 100  0  0 2024-05-16 19:48:30
 0  0      0 14609416  69452 947628    0    0     0   164   61  437  0  0 100  0  0 2024-05-16 19:48:31
 0  0      0 14609416  69460 947640    0    0     0    32   64  490  0  0 100  0  0 2024-05-16 19:48:32
 0  0      0 14609416  69460 947644    0    0     0     0   58  452  0  0 100  0  0 2024-05-16 19:48:33
 0  0      0 14607380  69460 947648    0    0     0     0   64  452  0  0 100  0  0 2024-05-16 19:48:34
 0  0      0 14607380  69460 947648    0    0     0     0   56  441  0  0 100  0  0 2024-05-16 19:48:35
 0  0      0 14607380  69460 947656    0    0     0    24   58  458  0  0 100  0  0 2024-05-16 19:48:36
 0  0      0 14607636  69468 947652    0    0     0    20   65  443  0  0 100  0  0 2024-05-16 19:48:37
 0  0      0 14607636  69468 947664    0    0     0     0   52  418  0  0 100  0  0 2024-05-16 19:48:38
 0  0      0 14607888  69468 947668    0    0     0     0   60  464  0  0 100  0  0 2024-05-16 19:48:39
 0  0      0 14610212  69468 947672    0    0     0     0   54  407  0  0 100  0  0 2024-05-16 19:48:40
 0  0      0 14610212  69468 947672    0    0     0     0   61  452  0  0 100  0  0 2024-05-16 19:48:41
 0  0      0 14610212  69476 947680    0    0     0    20   61  452  0  0 100  0  0 2024-05-16 19:48:42
 0  0      0 14610212  69476 947688    0    0     0     0   57  426  0  0 100  0  0 2024-05-16 19:48:43
 0  0      0 14608184  69476 947692    0    0     0     0   62  454  0  0 100  0  0 2024-05-16 19:48:44
 0  0      0 14610252  69476 947696    0    0     0     0   64  428  0  0 100  0  0 2024-05-16 19:48:45
 0  0      0 14610252  69476 947700    0    0     0     0   62  450  0  0 100  0  0 2024-05-16 19:48:46
 0  0      0 14610252  69484 947704    0    0     0    20   67  465  0  0 100  0  0 2024-05-16 19:48:47
 0  0      0 14610252  69484 947708    0    0     0     0   59  426  0  0 100  0  0 2024-05-16 19:48:48
 0  0      0 14610252  69484 947712    0    0     0     0   61  466  0  0 100  0  0 2024-05-16 19:48:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14610504  69484 947716    0    0     0     0   58  438  0  0 100  0  0 2024-05-16 19:48:50
 0  0      0 14610504  69484 947720    0    0     0     0   61  447  0  0 100  0  0 2024-05-16 19:48:51
 0  0      0 14610756  69492 947716    0    0     0    20   68  474  0  0 100  0  0 2024-05-16 19:48:52
 0  0      0 14610756  69492 947728    0    0     0     0   66  472  0  0 100  0  0 2024-05-16 19:48:53
 0  0      0 14608768  69492 947732    0    0     0     0   67  491  0  0 100  0  0 2024-05-16 19:48:54
 0  0      0 14610584  69492 947736    0    0     0     0   56  435  0  0 100  0  0 2024-05-16 19:48:55
 0  0      0 14610584  69492 947740    0    0     0     0   60  442  0  0 100  0  0 2024-05-16 19:48:56
 0  0      0 14610584  69500 947736    0    0     0    20   55  428  0  0 100  0  0 2024-05-16 19:48:57
 0  0      0 14610584  69500 947748    0    0     0     0   58  447  0  0 100  0  0 2024-05-16 19:48:58
 0  0      0 14610584  69500 947748    0    0     0     0   63  454  0  0 100  0  0 2024-05-16 19:48:59
 0  0      0 14610584  69500 947756    0    0     0     0   60  437  0  0 100  0  0 2024-05-16 19:49:00
 0  0      0 14610584  69500 947760    0    0     0     0   58  458  0  0 100  0  0 2024-05-16 19:49:01
 0  0      0 14610332  69508 947764    0    0     0    32   66  456  0  0 99  0  0 2024-05-16 19:49:02
 0  0      0 14610332  69508 947772    0    0     0     0   55  423  0  0 100  0  0 2024-05-16 19:49:03
 0  0      0 14608304  69508 947776    0    0     0     0   64  485  0  0 100  0  0 2024-05-16 19:49:04
 0  0      0 14610120  69508 947784    0    0     0     0   55  442  0  0 100  0  0 2024-05-16 19:49:05
 0  0      0 14610120  69508 947788    0    0     0     0   57  445  0  0 100  0  0 2024-05-16 19:49:06
 0  0      0 14610120  69516 947792    0    0     0   216   66  469  0  0 99  0  0 2024-05-16 19:49:07
 0  0      0 14610120  69516 947796    0    0     0     0   57  431  0  0 100  0  0 2024-05-16 19:49:08
 0  0      0 14610120  69516 947800    0    0     0     0   55  457  0  0 100  0  0 2024-05-16 19:49:09
 0  0      0 14609868  69516 947804    0    0     0     0   57  476  0  0 100  0  0 2024-05-16 19:49:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
