procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30973128  64812 988468    0    0     0     0   69  442  0  0 100  0  0 2024-05-16 19:39:30
 0  0      0 30973128  64812 988468    0    0     0     0   71  449  0  0 100  0  0 2024-05-16 19:39:31
 0  0      0 30973128  64812 988468    0    0     0     0   69  470  0  0 100  0  0 2024-05-16 19:39:32
 0  0      0 30973380  64812 988468    0    0     0     0   60  472  0  0 100  0  0 2024-05-16 19:39:33
 1  0      0 30975560  64820 988468    0    0     0    44   67  420  0  0 100  0  0 2024-05-16 19:39:34
 0  0      0 30975560  64820 988468    0    0     0     0   62  425  0  0 100  0  0 2024-05-16 19:39:35
 0  0      0 30975700  64820 988468    0    0     0     0   70  444  0  0 100  0  0 2024-05-16 19:39:36
 0  0      0 30975700  64820 988468    0    0     0     0   73  452  0  0 100  0  0 2024-05-16 19:39:37
 0  0      0 30973668  64820 988468    0    0     0     0   81  491  0  0 100  0  0 2024-05-16 19:39:38
 0  0      0 30973668  64828 988460    0    0     0    44   80  471  0  0 100  0  0 2024-05-16 19:39:39
 0  0      0 30973668  64828 988468    0    0     0     0   68  501  0  0 100  0  0 2024-05-16 19:39:40
 0  0      0 30973416  64828 988468    0    0     0     0   71  446  0  0 100  0  0 2024-05-16 19:39:41
 0  0      0 30973416  64828 988468    0    0     0     0   66  497  0  0 100  0  0 2024-05-16 19:39:42
 0  0      0 30973416  64828 988468    0    0     0     0   64  432  0  0 100  0  0 2024-05-16 19:39:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  1      0 30973668  64832 988464    0    0     0    20   69  414  0  0 100  0  0 2024-05-16 19:39:44
 0  0      0 30973668  64836 988468    0    0     0    24   72  435  0  0 100  0  0 2024-05-16 19:39:45
 0  0      0 30973668  64836 988468    0    0     0     0   67  416  0  0 100  0  0 2024-05-16 19:39:46
 0  0      0 30973668  64836 988468    0    0     0     0   64  402  0  0 100  0  0 2024-05-16 19:39:47
 0  0      0 30973416  64836 988472    0    0     0     0   54  384  0  0 100  0  0 2024-05-16 19:39:48
 0  0      0 30975480  64836 988472    0    0     0     0   75  432  0  0 100  0  0 2024-05-16 19:39:49
 0  0      0 30975480  64844 988472    0    0     0    68   84  468  0  0 100  0  0 2024-05-16 19:39:50
 0  0      0 30974912  64844 988472    0    0     0     0   68  420  0  0 100  0  0 2024-05-16 19:39:51
 0  0      0 30974912  64844 988472    0    0     0     0   78  465  0  0 100  0  0 2024-05-16 19:39:52
 0  0      0 30974912  64844 988472    0    0     0     0   71  442  0  0 100  0  0 2024-05-16 19:39:53
 0  0      0 30975168  64844 988472    0    0     0     0   72  460  0  0 100  0  0 2024-05-16 19:39:54
 0  0      0 30975420  64852 988472    0    0     0    44   84  497  0  0 100  0  0 2024-05-16 19:39:55
 0  0      0 30975420  64852 988472    0    0     0     0   64  470  0  0 100  0  0 2024-05-16 19:39:56
 0  0      0 30975168  64852 988472    0    0     0     0   72  450  0  0 100  0  0 2024-05-16 19:39:57
 1  0      0 30975168  64852 988476    0    0     0     0   68  439  0  0 100  0  0 2024-05-16 19:39:58
 0  0      0 30973136  64852 988476    0    0     0     0   77  451  0  0 100  0  0 2024-05-16 19:39:59
 0  0      0 30973388  64860 988476    0    0     0    44   78  481  0  0 100  0  0 2024-05-16 19:40:00
 0  0      0 30973388  64860 988476    0    0     0     0   55  414  0  0 100  0  0 2024-05-16 19:40:01
 0  0      0 30973136  64860 988476    0    0     0     0   73  449  0  0 100  0  0 2024-05-16 19:40:02
 0  0      0 30973136  64860 988476    0    0     0     0   71  460  0  0 100  0  0 2024-05-16 19:40:03
 0  0      0 30973136  64860 988476    0    0     0     0   66  484  0  0 100  0  0 2024-05-16 19:40:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30972884  64868 988480    0    0     0    40   77  451  0  0 100  0  0 2024-05-16 19:40:05
 0  0      0 30972884  64868 988480    0    0     0    40   73  454  0  0 100  0  0 2024-05-16 19:40:06
 0  0      0 30972884  64868 988480    0    0     0     0   74  460  0  0 100  0  0 2024-05-16 19:40:07
 0  0      0 30972632  64868 988480    0    0     0     0   75  458  0  0 100  0  0 2024-05-16 19:40:08
 0  0      0 30974696  64868 988480    0    0     0     0   76  460  0  0 100  0  0 2024-05-16 19:40:09
 0  0      0 30974948  64868 988480    0    0     0     0   71  454  0  0 100  0  0 2024-05-16 19:40:10
 0  0      0 30975200  64876 988480    0    0     0    40   75  465  0  0 100  0  0 2024-05-16 19:40:11
 0  0      0 30975200  64876 988480    0    0     0     0   76  461  0  0 100  0  0 2024-05-16 19:40:12
 0  0      0 30975200  64876 988480    0    0     0     0   72  444  0  0 100  0  0 2024-05-16 19:40:13
 1  0      0 30975200  64876 988484    0    0     0     0   63  421  0  0 100  0  0 2024-05-16 19:40:14
 0  0      0 30975200  64876 988484    0    0     0     0   58  469  0  0 100  0  0 2024-05-16 19:40:15
 0  0      0 30975200  64884 988484    0    0     0    44   77  475  0  0 100  0  0 2024-05-16 19:40:16
 0  0      0 30975200  64884 988484    0    0     0     0   70  454  0  0 100  0  0 2024-05-16 19:40:17
 0  0      0 30974948  64884 988484    0    0     0     0   76  494  0  0 100  0  0 2024-05-16 19:40:18
 0  0      0 30972916  64884 988484    0    0     0     0   75  454  0  0 100  0  0 2024-05-16 19:40:19
 0  0      0 30973168  64884 988484    0    0     0     0   75  478  0  0 100  0  0 2024-05-16 19:40:20
 0  0      0 30972912  64892 988488    0    0     0    32   78  531  0  0 100  0  0 2024-05-16 19:40:21
 0  0      0 30972912  64892 988488    0    0     0    28   71  462  0  0 100  0  0 2024-05-16 19:40:22
 0  0      0 30972660  64892 988488    0    0     0     0   74  451  0  0 100  0  0 2024-05-16 19:40:23
 0  0      0 30972660  64892 988488    0    0     0     0   95  522  0  0 100  0  0 2024-05-16 19:40:24
 0  0      0 30972660  64892 988488    0    0     0     0   77  455  0  0 100  0  0 2024-05-16 19:40:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 30972912  64892 988488    0    0     0     0   68  431  0  0 100  0  0 2024-05-16 19:40:26
 0  0      0 30972912  64900 988488    0    0     0    56   81  500  0  0 100  0  0 2024-05-16 19:40:27
 0  0      0 30972660  64900 988488    0    0     0     0   57  431  0  0 100  0  0 2024-05-16 19:40:28
 0  0      0 30972660  64900 988488    0    0     0     0   69  456  0  0 100  0  0 2024-05-16 19:40:29
 0  0      0 30974724  64900 988488    0    0     0     0   81  468  0  0 100  0  0 2024-05-16 19:40:30
 0  0      0 30974724  64900 988488    0    0     0     0   71  436  0  0 100  0  0 2024-05-16 19:40:31
 0  0      0 30974724  64908 988488    0    0     0    20   78  479  0  0 100  0  0 2024-05-16 19:40:32
 0  0      0 30974724  64908 988488    0    0     0    12   78  460  0  0 100  0  0 2024-05-16 19:40:33
 0  0      0 30974472  64908 988488    0    0     0     0   72  472  0  0 100  0  0 2024-05-16 19:40:34
 0  0      0 30974472  64908 988488    0    0     0     0   70  454  0  0 100  0  0 2024-05-16 19:40:35
 0  0      0 30974472  64908 988488    0    0     0     0   70  434  0  0 100  0  0 2024-05-16 19:40:36
 0  0      0 30974472  64916 988488    0    0     0    20   75  513  0  0 100  0  0 2024-05-16 19:40:37
 0  0      0 30974472  64916 988488    0    0     0    12   70  490  0  0 100  0  0 2024-05-16 19:40:38
 0  0      0 30974220  64916 988488    0    0     0     0   63  414  0  0 100  0  0 2024-05-16 19:40:39
 0  0      0 30972188  64916 988488    0    0     0     0   74  498  0  0 100  0  0 2024-05-16 19:40:40
 1  0      0 30972440  64916 988488    0    0     0     0   61  415  0  0 100  0  0 2024-05-16 19:40:41
 0  0      0 30972440  64924 988480    0    0     0    20   71  474  0  0 100  0  0 2024-05-16 19:40:42
 0  0      0 30972692  64924 988488    0    0     0    12   72  508  0  0 100  0  0 2024-05-16 19:40:43
 0  0      0 30972440  64924 988488    0    0     0     0   71  452  0  0 100  0  0 2024-05-16 19:40:44
 0  0      0 30972440  64924 988488    0    0     0     0   75  492  0  0 100  0  0 2024-05-16 19:40:45
 0  0      0 30972440  64924 988488    0    0     0     0   72  474  0  0 100  0  0 2024-05-16 19:40:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 30972440  64924 988488    0    0     0     0   73  463  0  0 100  0  0 2024-05-16 19:40:47
 0  0      0 30972440  64932 988488    0    0     0    20   78  481  0  0 100  0  0 2024-05-16 19:40:48
 0  0      0 30972440  64932 988488    0    0     0    12   73  474  0  0 100  0  0 2024-05-16 19:40:49
 0  0      0 30974252  64932 988488    0    0     0     0   79  502  0  0 100  0  0 2024-05-16 19:40:50
 0  0      0 30974508  64932 988488    0    0     0     0   67  446  0  0 100  0  0 2024-05-16 19:40:51
 0  0      0 30974220  64932 988488    0    0     0     0   74  507  0  0 100  0  0 2024-05-16 19:40:52
 1  0      0 30974220  64940 988488    0    0     0    20   74  456  0  0 100  0  0 2024-05-16 19:40:53
 0  0      0 30974220  64940 988488    0    0     0    12  107  541  0  0 100  0  0 2024-05-16 19:40:54
 0  0      0 30973968  64956 988496    0    0     0     0   89  494  0  0 100  0  0 2024-05-16 19:40:55
 0  0      0 30973968  64956 988500    0    0     0     0   72  452  0  0 100  0  0 2024-05-16 19:40:56
 0  0      0 30973968  64956 988500    0    0     0     0   73  528  0  0 100  0  0 2024-05-16 19:40:57
 0  0      0 30974220  64964 988496    0    0     0    80   82  483  0  0 100  0  0 2024-05-16 19:40:58
 0  0      0 30974220  64964 988496    0    0     0    76   70  508  0  0 100  0  0 2024-05-16 19:40:59
 0  0      0 30971936  64964 988496    0    0     0     0   84  483  0  0 100  0  0 2024-05-16 19:41:00
 0  0      0 30971936  64964 988496    0    0     0     0   72  466  0  0 100  0  0 2024-05-16 19:41:01
 0  0      0 30971936  64964 988496    0    0     0     0   69  504  0  0 100  0  0 2024-05-16 19:41:02
 0  0      0 30971936  64972 988496    0    0     0    32   79  461  0  0 100  0  0 2024-05-16 19:41:03
 1  0      0 30971936  64972 988496    0    0     0    24  158  739  0  0 100  0  0 2024-05-16 19:41:04
 0  0      0 30971936  64972 988496    0    0     0     0   86  477  0  0 100  0  0 2024-05-16 19:41:05
 0  0      0 30971684  64972 988496    0    0     0     0   70  462  0  0 100  0  0 2024-05-16 19:41:06
 0  0      0 30971684  64972 988496    0    0     0     0   71  458  0  0 100  0  0 2024-05-16 19:41:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 30971684  64972 988496    0    0     0    36   58  419  0  0 100  0  0 2024-05-16 19:41:08
 0  0      0 30971684  64980 988496    0    0     0     4   78  531  0  0 100  0  0 2024-05-16 19:41:09
 0  0      0 30971684  64980 988496    0    0     0    32   69  492  0  0 100  0  0 2024-05-16 19:41:10
 0  0      0 30973500  64980 988496    0    0     0     0   80  504  0  0 100  0  0 2024-05-16 19:41:11
 0  0      0 30973752  64980 988496    0    0     0     0   70  436  0  0 100  0  0 2024-05-16 19:41:12
 0  0      0 30973752  64980 988496    0    0     0     0   71  494  0  0 100  0  0 2024-05-16 19:41:13
 0  0      0 30974004  64988 988496    0    0     0    20   76  479  0  0 100  0  0 2024-05-16 19:41:14
 0  0      0 30974004  64988 988496    0    0     0    12   72  448  0  0 100  0  0 2024-05-16 19:41:15
 0  0      0 30974004  64988 988496    0    0     0     0   71  478  0  0 100  0  0 2024-05-16 19:41:16
 0  0      0 30974004  64988 988496    0    0     0     0   76  464  0  0 100  0  0 2024-05-16 19:41:17
 0  0      0 30973752  64988 988500    0    0     0     0   70  504  0  0 100  0  0 2024-05-16 19:41:18
 0  0      0 30973752  64996 988492    0    0     0    32  115  547  0  0 100  0  0 2024-05-16 19:41:19
 0  0      0 30973876  64996 988496    0    0     0    24   80  498  0  0 100  0  0 2024-05-16 19:41:20
 1  0      0 30971596  64996 988496    0    0     0     0   64  439  0  0 100  0  0 2024-05-16 19:41:21
 0  0      0 30971596  64996 988496    0    0     0     0   83  533  0  0 100  0  0 2024-05-16 19:41:22
 0  0      0 30971596  64996 988496    0    0     0     0   70  434  0  0 100  0  0 2024-05-16 19:41:23
 0  0      0 30973412  65004 988496    0    0     0    20   82  495  0  0 100  0  0 2024-05-16 19:41:24
 0  0      0 30973412  65004 988496    0    0     0     0   68  434  0  0 100  0  0 2024-05-16 19:41:25
 0  0      0 30973412  65004 988496    0    0     0    12   78  472  0  0 100  0  0 2024-05-16 19:41:26
 0  0      0 30973160  65004 988496    0    0     0     0   72  496  0  0 100  0  0 2024-05-16 19:41:27
 0  0      0 30973412  65004 988496    0    0     0     0   69  444  0  0 100  0  0 2024-05-16 19:41:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  1      0 30973412  65004 988496    0    0     0    16   69  418  0  0 100  0  0 2024-05-16 19:41:29
 0  0      0 30973412  65012 988496    0    0     0     4   82  467  0  0 100  0  0 2024-05-16 19:41:30
 0  0      0 30971384  65012 988496    0    0     0    12   81  462  0  0 100  0  0 2024-05-16 19:41:31
 0  0      0 30971388  65012 988500    0    0     0     0   72  461  0  0 100  0  0 2024-05-16 19:41:32
 0  0      0 30971388  65012 988500    0    0     0     0   68  440  0  0 100  0  0 2024-05-16 19:41:33
 0  0      0 30971388  65012 988500    0    0     0     0   69  478  0  0 100  0  0 2024-05-16 19:41:34
 0  0      0 30971388  65020 988500    0    0     0    20   59  423  0  0 100  0  0 2024-05-16 19:41:35
 0  0      0 30971388  65020 988500    0    0     0     0   69  488  0  0 100  0  0 2024-05-16 19:41:36
 0  0      0 30971136  65020 988500    0    0     0    16   73  517  0  0 100  0  0 2024-05-16 19:41:37
 0  0      0 30971388  65020 988500    0    0     0     0   70  490  0  0 100  0  0 2024-05-16 19:41:38
 0  0      0 30971388  65020 988500    0    0     0     0   69  442  0  0 100  0  0 2024-05-16 19:41:39
 0  0      0 30971388  65028 988504    0    0     0    32   77  469  0  0 100  0  0 2024-05-16 19:41:40
 0  0      0 30973456  65028 988504    0    0     0     0   81  468  0  0 100  0  0 2024-05-16 19:41:41
 0  0      0 30973456  65028 988504    0    0     0    24   71  468  0  0 100  0  0 2024-05-16 19:41:42
 0  0      0 30973204  65028 988504    0    0     0     0   73  470  0  0 100  0  0 2024-05-16 19:41:43
 0  0      0 30973204  65028 988504    0    0     0     0   71  454  0  0 100  0  0 2024-05-16 19:41:44
 0  0      0 30973456  65036 988504    0    0     0    20   79  483  0  0 100  0  0 2024-05-16 19:41:45
 0  0      0 30973456  65036 988504    0    0     0     0   70  495  0  0 100  0  0 2024-05-16 19:41:46
 0  0      0 30973456  65036 988504    0    0     0    12   70  461  0  0 100  0  0 2024-05-16 19:41:47
 0  0      0 30973204  65036 988504    0    0     0     0   58  467  0  0 100  0  0 2024-05-16 19:41:48
 0  0      0 30973204  65036 988504    0    0     0     0   70  450  0  0 100  0  0 2024-05-16 19:41:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  1      0 30976844  65040 988504    0    0     0    20   78  469  0  0 100  0  0 2024-05-16 19:41:50
 0  0      0 30976844  65044 988504    0    0     0     0   69  506  0  0 100  0  0 2024-05-16 19:41:51
 0  0      0 30975164  65044 988504    0    0     0     0   79  478  0  0 100  0  0 2024-05-16 19:41:52
 0  0      0 30974912  65044 988504    0    0     0    12   72  438  0  0 100  0  0 2024-05-16 19:41:53
 0  0      0 30974912  65044 988504    0    0     0     0   72  454  0  0 100  0  0 2024-05-16 19:41:54
 0  0      0 30975164  65044 988504    0    0     0     0   71  444  0  0 100  0  0 2024-05-16 19:41:55
 0  0      0 30975164  65052 988504    0    0     0    20   83  487  0  0 100  0  0 2024-05-16 19:41:56
 0  0      0 30975416  65052 988504    0    0     0     0   67  491  0  0 100  0  0 2024-05-16 19:41:57
 0  0      0 30975164  65052 988504    0    0     0    12   71  450  0  0 100  0  0 2024-05-16 19:41:58
 0  0      0 30975164  65052 988504    0    0     0     0   63  406  0  0 100  0  0 2024-05-16 19:41:59
 0  0      0 30975164  65052 988504    0    0     0     0   67  408  0  0 100  0  0 2024-05-16 19:42:00
 0  0      0 30975416  65060 988504    0    0     0    20   64  407  0  0 100  0  0 2024-05-16 19:42:01
 0  0      0 30977476  65060 988504    0    0     0     0   70  426  0  0 100  0  0 2024-05-16 19:42:02
 0  0      0 30977476  65060 988504    0    0     0     0   68  410  0  0 100  0  0 2024-05-16 19:42:03
 1  0      0 30977224  65060 988504    0    0     0    12   68  431  0  0 100  0  0 2024-05-16 19:42:04
 0  0      0 30977224  65060 988504    0    0     0     0   71  425  0  0 100  0  0 2024-05-16 19:42:05
 0  0      0 30977480  65068 988496    0    0     0    20   77  457  0  0 100  0  0 2024-05-16 19:42:06
 0  0      0 30977480  65068 988504    0    0     0     0   71  512  0  0 100  0  0 2024-05-16 19:42:07
 0  0      0 30977480  65068 988508    0    0     0     0   70  476  0  0 100  0  0 2024-05-16 19:42:08
 0  0      0 30977480  65068 988508    0    0     0    20   74  471  0  0 100  0  0 2024-05-16 19:42:09
 0  0      0 30977228  65068 988512    0    0     0     0   76  478  0  0 100  0  0 2024-05-16 19:42:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 30977228  65068 988512    0    0     0     4   70  473  0  0 100  0  0 2024-05-16 19:42:11
 0  0      0 30975184  65076 988512    0    0     0    36   82  496  0  0 100  0  0 2024-05-16 19:42:12
 0  0      0 30975184  65076 988512    0    0     0     0   70  452  0  0 100  0  0 2024-05-16 19:42:13
 1  0      0 30975184  65076 988512    0    0     0    32   71  437  0  0 100  0  0 2024-05-16 19:42:14
 0  0      0 30975184  65076 988512    0    0     0     0   58  415  0  0 100  0  0 2024-05-16 19:42:15
 0  0      0 30975184  65076 988512    0    0     0     0   67  452  0  0 100  0  0 2024-05-16 19:42:16
 0  0      0 30975184  65084 988504    0    0     0    20   75  464  0  0 100  0  0 2024-05-16 19:42:17
 0  0      0 30975184  65084 988512    0    0     0     0   75  456  0  0 100  0  0 2024-05-16 19:42:18
 0  0      0 30974932  65084 988512    0    0     0    12   71  508  0  0 100  0  0 2024-05-16 19:42:19
 0  0      0 30974812  65084 988512    0    0     0     0   79  454  0  0 100  0  0 2024-05-16 19:42:20
 0  0      0 30974812  65084 988512    0    0     0     0   73  476  0  0 100  0  0 2024-05-16 19:42:21
 0  0      0 30976864  65092 988512    0    0     0    20   83  541  0  0 100  0  0 2024-05-16 19:42:22
 0  0      0 30976864  65092 988512    0    0     0     0   72  460  0  0 100  0  0 2024-05-16 19:42:23
 0  0      0 30976864  65092 988512    0    0     0     0   68  512  0  0 100  0  0 2024-05-16 19:42:24
 1  0      0 30976864  65092 988512    0    0     0    12   75  450  0  0 100  0  0 2024-05-16 19:42:25
 0  0      0 30976864  65092 988512    0    0     0     0   72  453  0  0 100  0  0 2024-05-16 19:42:26
 0  0      0 30977116  65100 988512    0    0     0    20   77  474  0  0 100  0  0 2024-05-16 19:42:27
 0  0      0 30977116  65100 988512    0    0     0     0   54  414  0  0 100  0  0 2024-05-16 19:42:28
 0  0      0 30977116  65100 988512    0    0     0     0   66  495  0  0 100  0  0 2024-05-16 19:42:29
 0  0      0 30976864  65100 988512    0    0     0    12   70  456  0  0 100  0  0 2024-05-16 19:42:30
 0  0      0 30976864  65100 988512    0    0     0     0   71  449  0  0 100  0  0 2024-05-16 19:42:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  1      0 30974820  65104 988508    0    0     0    16   74  501  0  0 100  0  0 2024-05-16 19:42:32
 0  0      0 30975076  65108 988512    0    0     0     4   75  471  0  0 100  0  0 2024-05-16 19:42:33
 0  0      0 30975076  65108 988512    0    0     0     0   68  464  0  0 100  0  0 2024-05-16 19:42:34
 0  0      0 30974824  65108 988512    0    0     0    12   70  460  0  0 100  0  0 2024-05-16 19:42:35
 0  0      0 30974824  65108 988512    0    0     0     0   79  462  0  0 100  0  0 2024-05-16 19:42:36
 0  0      0 30974824  65108 988512    0    0     0     0   70  496  0  0 100  0  0 2024-05-16 19:42:37
 0  0      0 30974824  65116 988512    0    0     0    20   76  499  0  0 100  0  0 2024-05-16 19:42:38
 0  0      0 30974824  65116 988512    0    0     0     0   67  432  0  0 100  0  0 2024-05-16 19:42:39
 0  0      0 30974824  65116 988512    0    0     0     0   69  446  0  0 100  0  0 2024-05-16 19:42:40
 0  0      0 30975076  65116 988512    0    0     0    12   55  430  0  0 100  0  0 2024-05-16 19:42:41
 0  0      0 30975076  65116 988512    0    0     0     0   68  448  0  0 100  0  0 2024-05-16 19:42:42
 0  0      0 30976876  65124 988512    0    0     0    20   84  490  0  0 100  0  0 2024-05-16 19:42:43
 0  0      0 30976876  65124 988512    0    0     0     0   64  487  0  0 100  0  0 2024-05-16 19:42:44
 0  0      0 30976876  65124 988516    0    0     0     0   66  447  0  0 100  0  0 2024-05-16 19:42:45
 0  0      0 30976624  65124 988516    0    0     0    16   69  430  0  0 100  0  0 2024-05-16 19:42:46
 0  0      0 30976624  65124 988516    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:42:47
 0  0      0 30976624  65132 988508    0    0     0    32   72  425  0  0 100  0  0 2024-05-16 19:42:48
 0  0      0 30976376  65132 988516    0    0     0     0   75  442  0  0 100  0  0 2024-05-16 19:42:49
 0  0      0 30976376  65132 988516    0    0     0     0   76  459  0  0 100  0  0 2024-05-16 19:42:50
 0  0      0 30976376  65132 988516    0    0     0    24   74  476  0  0 100  0  0 2024-05-16 19:42:51
 0  0      0 30976376  65132 988516    0    0     0     0   68  488  0  0 100  0  0 2024-05-16 19:42:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  1      0 30976416  65136 988512    0    0     0    16   78  455  0  0 100  0  0 2024-05-16 19:42:53
 0  0      0 30976412  65140 988516    0    0     0     4   68  451  0  0 100  0  0 2024-05-16 19:42:54
 0  0      0 30976412  65140 988516    0    0     0     0   71  458  0  0 100  0  0 2024-05-16 19:42:55
 0  0      0 30976412  65140 988516    0    0     0     0   68  434  0  0 100  0  0 2024-05-16 19:42:56
 0  0      0 30976412  65140 988516    0    0     0    12   74  454  0  0 100  0  0 2024-05-16 19:42:57
 0  0      0 30976664  65140 988516    0    0     0     0   73  456  0  0 100  0  0 2024-05-16 19:42:58
 0  0      0 30976412  65148 988516    0    0     0    20   78  473  0  0 100  0  0 2024-05-16 19:42:59
 0  0      0 30976412  65148 988516    0    0     0     0   67  489  0  0 100  0  0 2024-05-16 19:43:00
 0  0      0 30976412  65148 988516    0    0     0     0   68  434  0  0 100  0  0 2024-05-16 19:43:01
 0  0      0 30976412  65148 988516    0    0     0    12   70  450  0  0 100  0  0 2024-05-16 19:43:02
 0  0      0 30976452  65148 988516    0    0     0     0   75  461  0  0 100  0  0 2024-05-16 19:43:03
 0  0      0 30976200  65156 988516    0    0     0    20   80  453  0  0 100  0  0 2024-05-16 19:43:04
 0  0      0 30976200  65156 988516    0    0     0     0   69  440  0  0 100  0  0 2024-05-16 19:43:05
 0  0      0 30976200  65156 988516    0    0     0     0   67  475  0  0 100  0  0 2024-05-16 19:43:06
 1  0      0 30976200  65156 988516    0    0     0     0   63  435  0  0 100  0  0 2024-05-16 19:43:07
 0  0      0 30976200  65156 988516    0    0     0    12   64  445  0  0 100  0  0 2024-05-16 19:43:08
 0  0      0 30976200  65164 988508    0    0     0    20   80  511  0  0 100  0  0 2024-05-16 19:43:09
 0  0      0 30976200  65164 988508    0    0     0     0   68  482  0  0 100  0  0 2024-05-16 19:43:10
 0  0      0 30976456  65164 988508    0    0     0     0   71  450  0  0 100  0  0 2024-05-16 19:43:11
 0  0      0 30976456  65164 988508    0    0     0     0   68  442  0  0 100  0  0 2024-05-16 19:43:12
 0  0      0 30974428  65164 988508    0    0     0    12   78  473  0  0 100  0  0 2024-05-16 19:43:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  1      0 30974428  65164 988516    0    0     0    16   72  454  0  0 100  0  0 2024-05-16 19:43:14
 0  0      0 30974176  65172 988516    0    0     0     4   75  456  0  0 100  0  0 2024-05-16 19:43:15
 0  0      0 30976244  65172 988516    0    0     0     0   74  481  0  0 100  0  0 2024-05-16 19:43:16
 0  0      0 30976244  65172 988516    0    0     0     0   69  446  0  0 100  0  0 2024-05-16 19:43:17
 0  0      0 30976244  65172 988516    0    0     0    12   68  450  0  0 100  0  0 2024-05-16 19:43:18
 0  0      0 30976244  65172 988516    0    0     0     0   74  464  0  0 100  0  0 2024-05-16 19:43:19
 0  0      0 30975992  65180 988512    0    0     0    20   81  477  0  0 100  0  0 2024-05-16 19:43:20
 0  0      0 30976244  65180 988512    0    0     0     0   68  526  0  0 100  0  0 2024-05-16 19:43:21
 0  0      0 30976244  65180 988512    0    0     0     0   67  414  0  0 100  0  0 2024-05-16 19:43:22
 0  0      0 30976244  65180 988512    0    0     0    16   67  420  0  0 100  0  0 2024-05-16 19:43:23
 0  0      0 30974000  65180 988520    0    0     0     0   98  473  0  0 100  0  0 2024-05-16 19:43:24
 0  0      0 30974000  65188 988520    0    0     0    32   72  442  0  0 100  0  0 2024-05-16 19:43:25
 0  0      0 30974000  65188 988520    0    0     0     0   66  410  0  0 100  0  0 2024-05-16 19:43:26
 0  0      0 30974252  65188 988520    0    0     0     0   66  410  0  0 100  0  0 2024-05-16 19:43:27
 0  0      0 30974252  65188 988520    0    0     0     0   64  412  0  0 100  0  0 2024-05-16 19:43:28
 0  0      0 30974000  65188 988520    0    0     0    24   74  432  0  0 100  0  0 2024-05-16 19:43:29
 0  0      0 30974000  65196 988512    0    0     0    20   71  435  0  0 100  0  0 2024-05-16 19:43:30
 0  0      0 30974000  65196 988512    0    0     0     0   67  414  0  0 100  0  0 2024-05-16 19:43:31
 0  0      0 30973748  65196 988520    0    0     0     0   69  415  0  0 100  0  0 2024-05-16 19:43:32
 0  0      0 30973748  65196 988520    0    0     0     0   68  408  0  0 100  0  0 2024-05-16 19:43:33
 0  0      0 30975800  65196 988524    0    0     0    16   57  402  0  0 100  0  0 2024-05-16 19:43:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 30975800  65196 988524    0    0     0    28   68  413  0  0 100  0  0 2024-05-16 19:43:35
 0  0      0 30976052  65204 988516    0    0     0     4   75  444  0  0 100  0  0 2024-05-16 19:43:36
