procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30981836  91944 958188    0    0     0    20   71  417  0  0 100  0  0 2024-05-16 19:39:22
 0  0      0 30979556  91944 958196    0    0     0     0   72  428  0  0 100  0  0 2024-05-16 19:39:23
 0  0      0 30979808  91944 958196    0    0     0     0   65  412  0  0 100  0  0 2024-05-16 19:39:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30981748  91944 958196    0    0     0     0   73  440  0  0 100  0  0 2024-05-16 19:39:25
 0  0      0 30981748  91944 958196    0    0     0     0   62  506  0  0 100  0  0 2024-05-16 19:39:26
 0  0      0 30981748  91944 958196    0    0     0     0   65  415  0  0 100  0  0 2024-05-16 19:39:27
 0  0      0 30981496  91952 958200    0    0     0    20   70  450  0  0 100  0  0 2024-05-16 19:39:28
 0  0      0 30981748  91952 958200    0    0     0     0   65  433  0  0 100  0  0 2024-05-16 19:39:29
 0  0      0 30981748  91952 958200    0    0     0     0   65  399  0  0 100  0  0 2024-05-16 19:39:30
 0  0      0 30981748  91952 958200    0    0     0     0   64  402  0  0 100  0  0 2024-05-16 19:39:31
 0  0      0 30981748  91952 958200    0    0     0     0   65  432  0  0 100  0  0 2024-05-16 19:39:32
 0  0      0 30979720  91960 958200    0    0     0    20   76  428  0  0 100  0  0 2024-05-16 19:39:33
 0  0      0 30979720  91960 958200    0    0     0     0   65  405  0  0 100  0  0 2024-05-16 19:39:34
 0  0      0 30979720  91960 958200    0    0     0     0   64  409  0  0 100  0  0 2024-05-16 19:39:35
 0  0      0 30979720  91960 958200    0    0     0     0   50  372  0  0 100  0  0 2024-05-16 19:39:36
 0  0      0 30979720  91960 958200    0    0     0     0   67  432  0  0 100  0  0 2024-05-16 19:39:37
 0  0      0 30979720  91968 958192    0    0     0    20   70  417  0  0 100  0  0 2024-05-16 19:39:38
 0  0      0 30979720  91968 958200    0    0     0     0   67  414  0  0 100  0  0 2024-05-16 19:39:39
 0  0      0 30979720  91968 958200    0    0     0     0   65  407  0  0 100  0  0 2024-05-16 19:39:40
 0  0      0 30979720  91968 958200    0    0     0     0   67  432  0  0 100  0  0 2024-05-16 19:39:41
 0  0      0 30979720  91968 958200    0    0     0     0   63  396  0  0 100  0  0 2024-05-16 19:39:42
 0  0      0 30981788  91968 958200    0    0     0     0   67  425  0  0 100  0  0 2024-05-16 19:39:43
 0  0      0 30981788  91976 958200    0    0     0    20   69  415  0  0 100  0  0 2024-05-16 19:39:44
 0  0      0 30981788  91976 958200    0    0     0     0   65  411  0  0 100  0  0 2024-05-16 19:39:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30981788  91976 958204    0    0     0     0   62  404  0  0 100  0  0 2024-05-16 19:39:46
 0  0      0 30981788  91976 958204    0    0     0     0   65  413  0  0 100  0  0 2024-05-16 19:39:47
 0  0      0 30981788  91976 958204    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:39:48
 0  0      0 30981788  91984 958204    0    0     0    20   73  425  0  0 100  0  0 2024-05-16 19:39:49
 0  0      0 30981788  91984 958204    0    0     0     0   63  404  0  0 100  0  0 2024-05-16 19:39:50
 0  0      0 30981788  91984 958204    0    0     0    12   68  412  0  0 100  0  0 2024-05-16 19:39:51
 0  0      0 30981788  91984 958204    0    0     0     0   72  424  0  0 100  0  0 2024-05-16 19:39:52
 0  0      0 30979760  91984 958204    0    0     0     0   72  457  0  0 100  0  0 2024-05-16 19:39:53
 0  0      0 30979760  91992 958204    0    0     0    32   70  445  0  0 100  0  0 2024-05-16 19:39:54
 0  0      0 30979632  91992 958204    0    0     0     0   70  429  0  0 100  0  0 2024-05-16 19:39:55
 0  0      0 30979632  91992 958204    0    0     0    16   63  412  0  0 100  0  0 2024-05-16 19:39:56
 0  0      0 30979632  91992 958204    0    0     0     0   65  429  0  0 100  0  0 2024-05-16 19:39:57
 0  0      0 30979632  91992 958204    0    0     0     0   63  398  0  0 100  0  0 2024-05-16 19:39:58
 0  0      0 30979632  91992 958204    0    0     0     0   65  416  0  0 100  0  0 2024-05-16 19:39:59
 0  0      0 30979632  92000 958204    0    0     0    20   55  387  0  0 100  0  0 2024-05-16 19:40:00
 0  0      0 30979632  92000 958208    0    0     0    16   69  420  0  0 100  0  0 2024-05-16 19:40:01
 0  0      0 30979632  92000 958208    0    0     0     0   69  417  0  0 100  0  0 2024-05-16 19:40:02
 0  0      0 30979632  92000 958208    0    0     0     0   64  442  0  0 100  0  0 2024-05-16 19:40:03
 0  0      0 30981700  92000 958208    0    0     0     0   70  418  0  0 100  0  0 2024-05-16 19:40:04
 0  0      0 30981700  92008 958208    0    0     0    40   75  435  0  0 100  0  0 2024-05-16 19:40:05
 0  0      0 30981700  92008 958208    0    0     0    32   65  434  0  0 100  0  0 2024-05-16 19:40:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30981700  92008 958208    0    0     0     0   67  410  0  0 100  0  0 2024-05-16 19:40:07
 0  0      0 30981700  92008 958208    0    0     0     0   66  400  0  0 100  0  0 2024-05-16 19:40:08
 0  0      0 30981700  92008 958208    0    0     0     0   65  434  0  0 100  0  0 2024-05-16 19:40:09
 0  0      0 30981700  92016 958208    0    0     0    20   68  411  0  0 100  0  0 2024-05-16 19:40:10
 0  0      0 30981700  92016 958208    0    0     0    12   67  451  0  0 100  0  0 2024-05-16 19:40:11
 0  0      0 30981700  92016 958208    0    0     0     0   63  406  0  0 100  0  0 2024-05-16 19:40:12
 0  0      0 30981700  92016 958208    0    0     0     0   69  422  0  0 100  0  0 2024-05-16 19:40:13
 0  0      0 30979656  92016 958208    0    0     0     0   70  411  0  0 100  0  0 2024-05-16 19:40:14
 0  0      0 30979656  92016 958208    0    0     0     0   67  418  0  0 100  0  0 2024-05-16 19:40:15
 0  0      0 30979656  92024 958208    0    0     0    20   71  427  0  0 100  0  0 2024-05-16 19:40:16
 0  0      0 30979656  92024 958208    0    0     0    12   66  460  0  0 100  0  0 2024-05-16 19:40:17
 0  0      0 30979656  92024 958208    0    0     0     0   65  401  0  0 100  0  0 2024-05-16 19:40:18
 0  0      0 30979656  92024 958208    0    0     0     0   62  400  0  0 100  0  0 2024-05-16 19:40:19
 0  0      0 30979656  92024 958208    0    0     0     0   64  400  0  0 100  0  0 2024-05-16 19:40:20
 0  0      0 30979656  92032 958212    0    0     0    20   74  451  0  0 100  0  0 2024-05-16 19:40:21
 0  0      0 30979656  92032 958216    0    0     0    20   63  394  0  0 100  0  0 2024-05-16 19:40:22
 0  0      0 30979656  92032 958216    0    0     0     0   63  406  0  0 100  0  0 2024-05-16 19:40:23
 0  0      0 30981708  92032 958216    0    0     0     0   56  393  0  0 100  0  0 2024-05-16 19:40:24
 0  0      0 30981440  92032 958216    0    0     0     0   72  427  0  0 100  0  0 2024-05-16 19:40:25
 0  0      0 30981440  92040 958216    0    0     0    36  110  534  0  0 100  0  0 2024-05-16 19:40:26
 0  0      0 30981440  92040 958216    0    0     0     0   68  444  0  0 100  0  0 2024-05-16 19:40:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30981440  92040 958216    0    0     0    28   67  421  0  0 100  0  0 2024-05-16 19:40:28
 0  0      0 30981440  92040 958216    0    0     0     0   63  406  0  0 100  0  0 2024-05-16 19:40:29
 0  0      0 30981440  92040 958216    0    0     0     0   70  416  0  0 100  0  0 2024-05-16 19:40:30
 0  0      0 30981440  92048 958208    0    0     0    20   69  417  0  0 100  0  0 2024-05-16 19:40:31
 0  0      0 30981440  92048 958216    0    0     0     0   67  415  0  0 100  0  0 2024-05-16 19:40:32
 0  0      0 30981440  92048 958216    0    0     0    12   65  405  0  0 100  0  0 2024-05-16 19:40:33
 0  0      0 30979396  92048 958216    0    0     0     0   70  411  0  0 100  0  0 2024-05-16 19:40:34
 0  0      0 30979396  92048 958216    0    0     0     0   64  412  0  0 100  0  0 2024-05-16 19:40:35
 0  1      0 30979396  92052 958216    0    0     0    16   67  414  0  0 100  0  0 2024-05-16 19:40:36
 0  0      0 30979396  92056 958216    0    0     0     4   68  413  0  0 100  0  0 2024-05-16 19:40:37
 0  0      0 30979396  92056 958216    0    0     0     0   65  403  0  0 100  0  0 2024-05-16 19:40:38
 0  0      0 30979396  92056 958216    0    0     0    12   66  429  0  0 100  0  0 2024-05-16 19:40:39
 0  0      0 30979396  92056 958216    0    0     0     0   68  402  0  0 100  0  0 2024-05-16 19:40:40
 0  0      0 30979648  92056 958216    0    0     0     0   66  446  0  0 100  0  0 2024-05-16 19:40:41
 0  0      0 30979648  92064 958216    0    0     0    20   73  423  0  0 100  0  0 2024-05-16 19:40:42
 0  0      0 30979648  92064 958216    0    0     0     0   65  438  0  0 100  0  0 2024-05-16 19:40:43
 0  0      0 30979396  92064 958216    0    0     0    12  166  636  0  0 100  0  0 2024-05-16 19:40:44
 0  0      0 30977856  92064 958216    0    0     0     0   93  483  0  0 100  0  0 2024-05-16 19:40:45
 0  0      0 30977856  92064 958216    0    0     0     0   68  408  0  0 100  0  0 2024-05-16 19:40:46
 0  0      0 30977856  92072 958208    0    0     0    20   65  421  0  0 100  0  0 2024-05-16 19:40:47
 0  0      0 30977856  92072 958216    0    0     0     0   49  372  0  0 100  0  0 2024-05-16 19:40:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30978108  92072 958216    0    0     0     0   63  404  0  0 100  0  0 2024-05-16 19:40:49
 0  0      0 30977856  92072 958216    0    0     0    12   66  414  0  0 100  0  0 2024-05-16 19:40:50
 0  0      0 30977856  92072 958216    0    0     0     0   70  434  0  0 100  0  0 2024-05-16 19:40:51
 0  0      0 30977856  92088 958216    0    0     0    20  140  579  0  0 100  0  0 2024-05-16 19:40:52
 0  0      0 30977856  92088 958216    0    0     0     0   66  421  0  0 100  0  0 2024-05-16 19:40:53
 0  0      0 30977856  92088 958216    0    0     0     0   67  408  0  0 100  0  0 2024-05-16 19:40:54
 0  0      0 30977560  92088 958216    0    0     0     0   78  490  0  0 100  0  0 2024-05-16 19:40:55
 0  0      0 30977844  92088 958220    0    0     0     0   71  442  0  0 100  0  0 2024-05-16 19:40:56
 0  0      0 30979896  92096 958224    0    0     0   104   74  481  0  0 100  0  0 2024-05-16 19:40:57
 0  0      0 30979896  92096 958224    0    0     0     0   66  428  0  0 100  0  0 2024-05-16 19:40:58
 0  0      0 30979896  92096 958224    0    0     0     0  169  610  0  0 100  0  0 2024-05-16 19:40:59
 0  0      0 30979644  92096 958228    0    0     0     0  106  518  0  0 100  0  0 2024-05-16 19:41:00
 0  0      0 30979644  92096 958228    0    0     0     0   64  402  0  0 100  0  0 2024-05-16 19:41:01
 0  0      0 30979644  92096 958224    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:41:02
 0  0      0 30979896  92104 958216    0    0     0    44   68  445  0  0 100  0  0 2024-05-16 19:41:03
 0  0      0 30979896  92104 958224    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:41:04
 0  0      0 30979644  92104 958224    0    0     0     0   74  435  0  0 100  0  0 2024-05-16 19:41:05
 0  0      0 30979644  92104 958224    0    0     0     0   67  414  0  0 100  0  0 2024-05-16 19:41:06
 0  0      0 30979644  92104 958224    0    0     0     0   64  408  0  0 100  0  0 2024-05-16 19:41:07
 0  0      0 30979644  92112 958224    0    0     0    20   72  447  0  0 100  0  0 2024-05-16 19:41:08
 0  0      0 30979644  92112 958224    0    0     0     0   64  402  0  0 100  0  0 2024-05-16 19:41:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30979392  92112 958224    0    0     0     0   64  405  0  0 100  0  0 2024-05-16 19:41:10
 0  0      0 30979644  92112 958224    0    0     0     0   60  416  0  0 100  0  0 2024-05-16 19:41:11
 0  0      0 30979644  92112 958224    0    0     0     0   53  370  0  0 100  0  0 2024-05-16 19:41:12
 0  0      0 30979644  92120 958224    0    0     0    20   66  413  0  0 100  0  0 2024-05-16 19:41:13
 0  0      0 30979644  92120 958224    0    0     0     0   65  409  0  0 100  0  0 2024-05-16 19:41:14
 0  0      0 30979644  92120 958224    0    0     0     0  118  523  0  0 100  0  0 2024-05-16 19:41:15
 0  0      0 30977880  92140 958500    0    0   232     8  130  582  0  0 100  0  0 2024-05-16 19:41:16
 0  0      0 30978132  92140 958500    0    0     0     0   65  408  0  0 100  0  0 2024-05-16 19:41:17
 0  0      0 30978132  92140 958500    0    0     0     0   66  416  0  0 100  0  0 2024-05-16 19:41:18
 0  0      0 30977880  92148 958504    0    0     0   160   72  428  0  0 100  0  0 2024-05-16 19:41:19
 0  0      0 30977880  92148 958504    0    0     0     4   68  416  0  0 100  0  0 2024-05-16 19:41:20
 0  0      0 30977628  92148 958504    0    0     0     0   72  448  0  0 100  0  0 2024-05-16 19:41:21
 0  0      0 30977628  92148 958504    0    0     0     0   65  409  0  0 100  0  0 2024-05-16 19:41:22
 0  0      0 30977628  92148 958504    0    0     0     0   63  413  0  0 100  0  0 2024-05-16 19:41:23
 0  0      0 30977628  92156 958504    0    0     0    20   73  449  0  0 100  0  0 2024-05-16 19:41:24
 0  0      0 30979192  92156 958504    0    0     0   176   84  465  0  0 100  0  0 2024-05-16 19:41:25
 0  0      0 30979192  92156 958504    0    0     0     0   69  432  0  0 100  0  0 2024-05-16 19:41:26
 0  0      0 30979192  92156 958504    0    0     0     0   64  402  0  0 100  0  0 2024-05-16 19:41:27
 0  0      0 30979136  92156 958504    0    0     0     0   66  406  0  0 100  0  0 2024-05-16 19:41:28
 0  0      0 30979136  92164 958504    0    0     0    32   68  426  0  0 100  0  0 2024-05-16 19:41:29
 0  0      0 30979136  92164 958504    0    0     0    72   68  431  0  0 100  0  0 2024-05-16 19:41:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30979136  92164 958504    0    0     0     0   68  439  0  0 100  0  0 2024-05-16 19:41:31
 0  0      0 30979388  92164 958504    0    0     0     0   64  400  0  0 100  0  0 2024-05-16 19:41:32
 0  0      0 30979388  92164 958508    0    0     0     0   67  413  0  0 100  0  0 2024-05-16 19:41:33
 0  0      0 30979388  92164 958508    0    0     0     0   63  423  0  0 100  0  0 2024-05-16 19:41:34
 0  0      0 30979388  92172 958508    0    0     0    40   60  413  0  0 100  0  0 2024-05-16 19:41:35
 0  0      0 30979388  92172 958508    0    0     0    36   70  409  0  0 100  0  0 2024-05-16 19:41:36
 0  0      0 30979388  92172 958508    0    0     0     0   66  407  0  0 100  0  0 2024-05-16 19:41:37
 0  0      0 30979388  92172 958508    0    0     0     0   60  432  0  0 100  0  0 2024-05-16 19:41:38
 0  0      0 30979388  92172 958508    0    0     0     0   63  405  0  0 100  0  0 2024-05-16 19:41:39
 0  0      0 30979388  92180 958508    0    0     0    32   68  415  0  0 100  0  0 2024-05-16 19:41:40
 0  0      0 30979388  92180 958508    0    0     0    24   67  420  0  0 100  0  0 2024-05-16 19:41:41
 0  0      0 30979136  92180 958508    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:41:42
 0  0      0 30979388  92180 958508    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:41:43
 0  0      0 30979388  92180 958508    0    0     0     0   65  408  0  0 100  0  0 2024-05-16 19:41:44
 0  0      0 30979388  92188 958508    0    0     0    20   71  433  0  0 100  0  0 2024-05-16 19:41:45
 0  0      0 30979388  92188 958508    0    0     0    12   72  450  0  0 100  0  0 2024-05-16 19:41:46
 0  0      0 30979136  92188 958508    0    0     0     0   64  434  0  0 100  0  0 2024-05-16 19:41:47
 0  0      0 30979392  92188 958508    0    0     0     0   70  422  0  0 100  0  0 2024-05-16 19:41:48
 0  0      0 30979392  92188 958508    0    0     0     0   63  442  0  0 100  0  0 2024-05-16 19:41:49
 0  0      0 30979392  92188 958508    0    0     0     0   64  404  0  0 100  0  0 2024-05-16 19:41:50
 0  0      0 30979392  92196 958508    0    0     0    20   70  419  0  0 100  0  0 2024-05-16 19:41:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30979140  92196 958508    0    0     0    12   80  454  0  0 100  0  0 2024-05-16 19:41:52
 0  0      0 30979140  92196 958508    0    0     0     0   61  400  0  0 100  0  0 2024-05-16 19:41:53
 0  0      0 30979140  92196 958508    0    0     0     0   70  414  0  0 100  0  0 2024-05-16 19:41:54
 0  0      0 30978748  92196 958508    0    0     0     0   78  452  0  0 100  0  0 2024-05-16 19:41:55
 0  0      0 30978716  92204 958508    0    0     0    20   76  476  0  0 100  0  0 2024-05-16 19:41:56
 0  0      0 30978716  92204 958508    0    0     0    12   78  456  0  0 100  0  0 2024-05-16 19:41:57
 0  0      0 30978464  92204 958508    0    0     0     0   65  432  0  0 100  0  0 2024-05-16 19:41:58
 1  0      0 30978716  92204 958508    0    0     0     0   54  385  0  0 100  0  0 2024-05-16 19:41:59
 0  0      0 30978716  92204 958508    0    0     0     0   56  424  0  0 100  0  0 2024-05-16 19:42:00
 0  0      0 30978716  92212 958508    0    0     0    20   67  424  0  0 100  0  0 2024-05-16 19:42:01
 0  0      0 30978716  92212 958508    0    0     0    12   66  412  0  0 100  0  0 2024-05-16 19:42:02
 0  0      0 30978464  92212 958508    0    0     0     0   66  442  0  0 100  0  0 2024-05-16 19:42:03
 0  0      0 30978716  92212 958508    0    0     0     0   62  400  0  0 100  0  0 2024-05-16 19:42:04
 0  0      0 30978716  92212 958508    0    0     0     0   63  412  0  0 100  0  0 2024-05-16 19:42:05
 0  0      0 30978716  92212 958508    0    0     0     0   68  416  0  0 100  0  0 2024-05-16 19:42:06
 0  0      0 30978716  92220 958500    0    0     0    20   67  407  0  0 100  0  0 2024-05-16 19:42:07
 0  0      0 30978464  92220 958508    0    0     0    12   67  434  0  0 100  0  0 2024-05-16 19:42:08
 0  0      0 30978464  92220 958508    0    0     0     0   63  410  0  0 100  0  0 2024-05-16 19:42:09
 0  0      0 30978716  92220 958516    0    0     0     0   68  406  0  0 100  0  0 2024-05-16 19:42:10
 0  0      0 30978716  92220 958516    0    0     0     0   65  450  0  0 100  0  0 2024-05-16 19:42:11
 0  0      0 30978716  92228 958516    0    0     0    20   72  423  0  0 100  0  0 2024-05-16 19:42:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30978464  92228 958516    0    0     0    20   70  414  0  0 100  0  0 2024-05-16 19:42:13
 0  0      0 30978464  92228 958516    0    0     0     0   64  424  0  0 100  0  0 2024-05-16 19:42:14
 0  0      0 30978716  92228 958516    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:42:15
 0  0      0 30978716  92228 958516    0    0     0     0   64  404  0  0 100  0  0 2024-05-16 19:42:16
 0  0      0 30978716  92236 958516    0    0     0    44   77  429  0  0 100  0  0 2024-05-16 19:42:17
 0  0      0 30978716  92236 958516    0    0     0    36   67  411  0  0 100  0  0 2024-05-16 19:42:18
 0  0      0 30978716  92236 958516    0    0     0     0   65  400  0  0 100  0  0 2024-05-16 19:42:19
 0  0      0 30978968  92236 958516    0    0     0     0   61  398  0  0 100  0  0 2024-05-16 19:42:20
 0  0      0 30978716  92236 958516    0    0     0     0   65  423  0  0 100  0  0 2024-05-16 19:42:21
 0  0      0 30978716  92236 958516    0    0     0     0   64  403  0  0 100  0  0 2024-05-16 19:42:22
 0  0      0 30978716  92244 958516    0    0     0    20   70  419  0  0 100  0  0 2024-05-16 19:42:23
 0  0      0 30978464  92244 958516    0    0     0    12   54  414  0  0 100  0  0 2024-05-16 19:42:24
 0  0      0 30978464  92244 958516    0    0     0     0   74  434  0  0 100  0  0 2024-05-16 19:42:25
 0  0      0 30978652  92244 958516    0    0     0     0   70  474  0  0 100  0  0 2024-05-16 19:42:26
 0  0      0 30978652  92244 958516    0    0     0     0   69  416  0  0 100  0  0 2024-05-16 19:42:27
 0  0      0 30978652  92252 958516    0    0     0    20   72  429  0  0 100  0  0 2024-05-16 19:42:28
 0  0      0 30978400  92252 958516    0    0     0    12   65  406  0  0 100  0  0 2024-05-16 19:42:29
 0  0      0 30978400  92252 958516    0    0     0     0   66  428  0  0 100  0  0 2024-05-16 19:42:30
 0  0      0 30978400  92252 958516    0    0     0     0   63  401  0  0 100  0  0 2024-05-16 19:42:31
 0  0      0 30978652  92252 958516    0    0     0     0   63  403  0  0 100  0  0 2024-05-16 19:42:32
 0  0      0 30978652  92260 958516    0    0     0    20   69  417  0  0 100  0  0 2024-05-16 19:42:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30978400  92260 958516    0    0     0    12   63  407  0  0 100  0  0 2024-05-16 19:42:34
 0  0      0 30978400  92260 958516    0    0     0     0   64  427  0  0 100  0  0 2024-05-16 19:42:35
 0  0      0 30978400  92260 958516    0    0     0     0   67  410  0  0 100  0  0 2024-05-16 19:42:36
 0  0      0 30978652  92260 958516    0    0     0     0   71  424  0  0 100  0  0 2024-05-16 19:42:37
 0  0      0 30978652  92260 958516    0    0     0     0   67  408  0  0 100  0  0 2024-05-16 19:42:38
 0  0      0 30978652  92268 958516    0    0     0    20   70  421  0  0 100  0  0 2024-05-16 19:42:39
 0  0      0 30978400  92268 958516    0    0     0    12   69  452  0  0 100  0  0 2024-05-16 19:42:40
 0  0      0 30978400  92268 958516    0    0     0     0   67  430  0  0 100  0  0 2024-05-16 19:42:41
 0  0      0 30978652  92268 958516    0    0     0     0   68  438  0  0 100  0  0 2024-05-16 19:42:42
 0  0      0 30978652  92268 958516    0    0     0     0   63  420  0  0 100  0  0 2024-05-16 19:42:43
 0  0      0 30978652  92276 958516    0    0     0    20   71  440  0  0 100  0  0 2024-05-16 19:42:44
 0  0      0 30978400  92276 958516    0    0     0    12   63  395  0  0 100  0  0 2024-05-16 19:42:45
 0  0      0 30978400  92276 958520    0    0     0     0   70  420  0  0 100  0  0 2024-05-16 19:42:46
 0  0      0 30978400  92276 958520    0    0     0     0   67  434  0  0 100  0  0 2024-05-16 19:42:47
 0  0      0 30978652  92276 958520    0    0     0     0   54  383  0  0 100  0  0 2024-05-16 19:42:48
 0  0      0 30978652  92284 958520    0    0     0    20   70  431  0  0 100  0  0 2024-05-16 19:42:49
 0  0      0 30978400  92284 958520    0    0     0    16   66  415  0  0 100  0  0 2024-05-16 19:42:50
 0  0      0 30978400  92284 958520    0    0     0     0   64  408  0  0 100  0  0 2024-05-16 19:42:51
 0  0      0 30978400  92284 958520    0    0     0     0   68  432  0  0 100  0  0 2024-05-16 19:42:52
 0  0      0 30978400  92284 958520    0    0     0     0   63  419  0  0 100  0  0 2024-05-16 19:42:53
 0  0      0 30978652  92284 958520    0    0     0     0   64  409  0  0 100  0  0 2024-05-16 19:42:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30978400  92292 958512    0    0     0    32   72  459  0  0 100  0  0 2024-05-16 19:42:55
 0  0      0 30978396  92292 958520    0    0     0    24   72  468  0  0 100  0  0 2024-05-16 19:42:56
 0  0      0 30978396  92292 958520    0    0     0     0   63  424  0  0 100  0  0 2024-05-16 19:42:57
 0  0      0 30978148  92292 958520    0    0     0     0   70  415  0  0 100  0  0 2024-05-16 19:42:58
 0  0      0 30978148  92292 958520    0    0     0     0   61  419  0  0 100  0  0 2024-05-16 19:42:59
 0  0      0 30977896  92300 958520    0    0     0    20   71  415  0  0 100  0  0 2024-05-16 19:43:00
 0  0      0 30978148  92300 958520    0    0     0     0   65  402  0  0 100  0  0 2024-05-16 19:43:01
 0  0      0 30978148  92300 958520    0    0     0     0   67  412  0  0 100  0  0 2024-05-16 19:43:02
 0  0      0 30978148  92300 958520    0    0     0     0   66  409  0  0 100  0  0 2024-05-16 19:43:03
 0  0      0 30978404  92300 958520    0    0     0     0   65  405  0  0 100  0  0 2024-05-16 19:43:04
 0  0      0 30978404  92308 958520    0    0     0    20   68  445  0  0 100  0  0 2024-05-16 19:43:05
 0  0      0 30978152  92308 958520    0    0     0    16   66  400  0  0 100  0  0 2024-05-16 19:43:06
 0  0      0 30978152  92308 958520    0    0     0     0   64  407  0  0 100  0  0 2024-05-16 19:43:07
 0  0      0 30978152  92308 958520    0    0     0     0   71  410  0  0 100  0  0 2024-05-16 19:43:08
 0  0      0 30978152  92308 958520    0    0     0     0   61  396  0  0 100  0  0 2024-05-16 19:43:09
 0  0      0 30978408  92308 958520    0    0     0     0   61  428  0  0 100  0  0 2024-05-16 19:43:10
 0  0      0 30978408  92316 958520    0    0     0    36   68  423  0  0 100  0  0 2024-05-16 19:43:11
 0  0      0 30978156  92316 958520    0    0     0     0   52  374  0  0 100  0  0 2024-05-16 19:43:12
 0  0      0 30978156  92316 958520    0    0     0     0   63  422  0  0 100  0  0 2024-05-16 19:43:13
 0  0      0 30978156  92316 958520    0    0     0     0   66  410  0  0 100  0  0 2024-05-16 19:43:14
 0  0      0 30978156  92316 958520    0    0     0     0   64  406  0  0 100  0  0 2024-05-16 19:43:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30977904  92324 958520    0    0     0    20   71  449  0  0 100  0  0 2024-05-16 19:43:16
 0  0      0 30978156  92324 958520    0    0     0    16   66  413  0  0 100  0  0 2024-05-16 19:43:17
 0  0      0 30978156  92324 958520    0    0     0     0   70  420  0  0 100  0  0 2024-05-16 19:43:18
 0  0      0 30978156  92324 958520    0    0     0     0   67  433  0  0 100  0  0 2024-05-16 19:43:19
 0  0      0 30978156  92324 958520    0    0     0     0   63  412  0  0 100  0  0 2024-05-16 19:43:20
 0  0      0 30977904  92332 958524    0    0     0    20   69  451  0  0 100  0  0 2024-05-16 19:43:21
 0  0      0 30977904  92332 958524    0    0     0    24   70  415  0  0 100  0  0 2024-05-16 19:43:22
 0  0      0 30978156  92332 958524    0    0     0     0   62  394  0  0 100  0  0 2024-05-16 19:43:23
 0  0      0 30978156  92332 958524    0    0     0     0   65  428  0  0 100  0  0 2024-05-16 19:43:24
 0  0      0 30978156  92332 958524    0    0     0     0   73  441  0  0 100  0  0 2024-05-16 19:43:25
 0  0      0 30977900  92332 958524    0    0     0     0   65  448  0  0 100  0  0 2024-05-16 19:43:26
 0  0      0 30977648  92340 958524    0    0     0    64   72  429  0  0 100  0  0 2024-05-16 19:43:27
 0  0      0 30977648  92340 958524    0    0     0     0   69  441  0  0 100  0  0 2024-05-16 19:43:28
